SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000072_016+0.346_021+0.055_P-72,C000072A,05-3-006,016+0.346,021+0.055,P-72,14,4.707,1875.3333333333333,8827.194,,CARBON,,MT-72,Primary,2.8,669.7619047619048,3152.569285714286
C000072_010+0.482_016+0.346_P-72,C000072A,05-3-009,010+0.482,016+0.346,P-72,23,5.772,1641.75,9476.181,,CARBON,,MT-72,Primary,4.6,356.9021739130435,2060.039347826087
C000072_006+0.154_010+0.482_P-72,C000072A,05-3-011,006+0.154,010+0.482,P-72,13,4.344,1606.75,6979.722000000001,,CARBON,,MT-72,Primary,2.6,617.9807692307692,2684.5084615384617
C000072_000+0.000_006+0.154_P-72,C000072A,05-3-012,000+0.000,006+0.154,P-72,32,6.153,1382.5,8506.5225,,CARBON,,MT-72,Primary,6.4,216.015625,1329.144140625
