SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000035_000+0.000_000+0.049_P-35,C000035A,31-1-005,000+0.000,000+0.049,P-35,0,0.049,2437.75,119.44975,,MINERAL,,MT-135,Primary,0.0,,
C000035_000+0.049_003+0.361_P-35,C000035A,31-1-005,000+0.049,003+0.361,P-35,29,3.406,2437.75,8302.9765,,MINERAL,,MT-135,Primary,5.8,420.30172413793105,1431.5476724137932
C000035_003+0.361_007+0.678_P-35,C000035A,31-1-006,003+0.361,007+0.678,P-35,21,4.326,1836.25,7943.617499999999,,MINERAL,,MT-135,Primary,4.2,437.2023809523809,1891.3375
C000035_007+0.678_017+0.951_P-35,C000035A,31-1-006,007+0.678,017+0.951,P-35,64,10.237,1836.25,18797.69125,,SANDERS,,MT-135,Primary,12.8,143.45703125,1468.5696289062498
C000035_017+0.951_021+0.525_P-35,C000035A,45-6-006,017+0.951,021+0.525,P-35,14,3.539,2024.6666666666667,7165.2953333333335,,SANDERS,,MT-135,Primary,2.8,723.0952380952382,2559.0340476190477
