YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,I-15,A,1.299,C000015,A,C000015A,191+0.732,193+0.036,191.355,192.654,25-7C-002,,,A,29620.0,175.0,,39.0,1730.0,1130.0,6.0,,1.0,58.0,38.0,UI,2005.0,29.0,102.0,715.0,715.0,1069.0,1069.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP CAPITOL INTERCHANGE, EXIT 192","JCT OFF RAMP CAPITOL INTERCHANGE, EXIT 192",1.566,2.218,C000015_191+0.732_193+0.036_I-15,,I-15,Interstate,1,30,LEWIS AND CLARK,30.0,38476.38,6.0,4936.666666666667,6412.73,,I-15
2023.0,I-15,A,0.262,C000015,A,C000015A,193+0.036,193+0.298,192.654,192.916,25-7C-003,,,E,19202.0,175.0,,39.0,1730.0,1130.0,9.0,,2.0,90.0,59.0,UI,2005.0,29.0,102.0,707.0,707.0,1061.0,1061.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP CEDAR STREET INTERCHANGE, EXIT 193","JCT OFF RAMP CEDAR STREET INTERCHANGE, EXIT 193",1.566,2.218,C000015_193+0.036_193+0.298_I-15,,I-15,Interstate,1,4,LEWIS AND CLARK,4.0,5030.924,0.8,24002.5,6288.655,,I-15
2023.0,I-15,A,0.342,C000015,A,C000015A,193+0.298,193+0.639,192.916,193.257,25-7C-003,,,E,18125.25,175.0,,39.0,1730.0,1130.0,9.0,,2.0,90.0,59.0,UI,2005.0,29.0,102.0,707.0,707.0,1061.0,1061.0,,3.0,,LEWIS AND CLARK,,BEGIN 3 LANES,1.566,2.218,C000015_193+0.298_193+0.639_I-15,,I-15,Interstate,4,7,LEWIS AND CLARK,7.0,6198.8355,1.4,12946.607142857143,4427.739642857143,,I-15
2023.0,I-15,A,0.355,C000015,A,C000015A,193+0.639,194+0.022,193.257,193.612,25-7B-087,,,A,16425.75,30.0,,43.0,1518.0,1082.0,2.0,,3.0,122.0,87.0,UI,1011.0,17.0,97.0,714.0,714.0,1096.0,1096.0,,3.0,,LEWIS AND CLARK,"JCT OFF RAMP CUSTER AVE INTERCHANGE, EXIT 194","JCT OFF RAMP CUSTER AVE INTERCHANGE, EXIT 194",2.527,6.498,C000015_193+0.639_194+0.022_I-15,,I-15,Interstate,4,13,LEWIS AND CLARK,13.0,5831.14125,2.6,6317.596153846153,2242.746634615384,,I-15
2023.0,I-15,A,5.888,C000015,A,C000015A,194+0.022,199+0.908,193.612,199.501,25-7B-087,,,A,11974.75,30.0,,43.0,1518.0,1082.0,2.0,,3.0,122.0,87.0,UI,1011.0,17.0,97.0,714.0,714.0,1096.0,1096.0,,2.0,,LEWIS AND CLARK,,BEGIN 2 LANES,2.527,6.498,C000015_194+0.022_199+0.908_I-15,,I-15,Interstate,4,100,LEWIS AND CLARK,100.0,70507.328,20.0,598.7375,3525.3664,,I-15
2023.0,I-15,A,8.922,C000015,A,C000015A,199+0.908,208+0.822,199.501,208.422,25-7A-001,,,E,4741.0,30.0,,43.0,1518.0,1082.0,6.0,,9.0,320.0,228.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP LINCOLN RD INTERCHANGE, EXIT 200","JCT OFF RAMP LINCOLN RD INTERCHANGE, EXIT 200",4.762,13.379,C000015_199+0.908_208+0.822_I-15,,I-15,Interstate,1,82,LEWIS AND CLARK,82.0,42299.202000000005,16.4,289.0853658536586,2579.219634146342,,I-15
2023.0,I-15,A,7.485,C000015,A,C000015A,208+0.822,216+0.293,208.422,215.907,25-7-001,,,A,4806.0,30.0,,43.0,1518.0,1082.0,6.0,,9.0,316.0,225.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP GATES OF THE MTS INTERCHANGE, EXIT 209","JCT OFF RAMP GATES OF THE MTS INTERCHANGE, EXIT 209",2.527,6.498,C000015_208+0.822_216+0.293_I-15,,I-15,Interstate,1,54,LEWIS AND CLARK,54.0,35972.91,10.8,444.99999999999994,3330.8250000000003,,I-15
2023.0,I-15,A,2.681,C000015,A,C000015A,216+0.293,218+0.976,215.907,218.588,25-7-001,,,A,4528.0,30.0,,43.0,1518.0,1082.0,6.0,,9.0,316.0,225.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP SIEBEN INTERCHANGE, EXIT 216","JCT OFF RAMP SIEBEN INTERCHANGE, EXIT 216",2.527,6.498,C000015_216+0.293_218+0.976_I-15,,I-15,Interstate,4,39,LEWIS AND CLARK,39.0,12139.568,7.8,580.5128205128206,1556.354871794872,,I-15
2023.0,I-15,A,7.715,C000015,A,C000015A,218+0.976,226+0.569,218.588,226.302,25-5-001,,,E,5109.0,30.0,,43.0,1518.0,1082.0,6.0,,8.0,297.0,212.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP SPRING CREEK INTERCHANGE, EXIT 219","JCT OFF RAMP SPRING CREEK INTERCHANGE, EXIT 219",2.527,6.498,C000015_218+0.976_226+0.569_I-15,,I-15,Interstate,1,76,LEWIS AND CLARK,76.0,39415.935,15.2,336.1184210526316,2593.1536184210527,,I-15
2023.0,I-15,A,1.692,C000015,A,C000015A,226+0.569,228+0.271,226.302,227.994,25-5-001,,,E,4710.25,30.0,,43.0,1518.0,1082.0,6.0,,8.0,297.0,212.0,RURAL INNER INTERSTATE,1011.0,17.0,97.0,707.0,707.0,1090.0,1090.0,,2.0,,LEWIS AND CLARK,"JCT OFF RAMP WOLF CREEK INTERCHANGE, EXIT 226","JCT OFF RAMP WOLF CREEK INTERCHANGE, EXIT 226",2.527,6.498,C000015_226+0.569_228+0.271_I-15,,I-15,Interstate,4,22,LEWIS AND CLARK,22.0,7969.743,4.4,1070.5113636363635,1811.305227272727,,I-15
