YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,N-5,A,3.332,C000005,A,C000005A,060+0.936,064+0.287,60.441,63.773,24-2-021,,,E,7058.5,14.0,,43.0,248.0,182.0,2.0,,5.0,29.0,21.0,RPA_1,3028.0,10.0,131.0,135.0,135.0,195.0,195.0,,2.0,,LAKE,JCT S-354 (MAIN ST),JCT S-354 (MAIN ST),5.696,2.911,C000005_060+0.936_064+0.287_N-5,,MT-200/US-93,NI-NHS,4,102,LAKE,102.0,23518.922,20.4,346.00490196078437,1152.888333333333,,MT-200/US-93
2023.0,N-5,A,0.427,C000005,A,C000005A,064+0.287,064+0.714,63.773,64.199,24-2-021,,,E,7058.5,14.0,,43.0,248.0,182.0,2.0,,5.0,29.0,21.0,RPA_1,3028.0,10.0,131.0,135.0,135.0,195.0,195.0,,3.0,,LAKE,,BEGIN 3 LANES,5.696,2.911,C000005_064+0.287_064+0.714_N-5,,MT-200/US-93,NI-NHS,4,11,LAKE,11.0,3013.9795,2.2,3208.4090909090905,1369.9906818181817,,MT-200/US-93
2023.0,N-5,A,0.862,C000005,A,C000005A,064+0.714,065+0.580,64.199,65.062,24-2-002,,,A,5420.0,14.0,,43.0,248.0,182.0,2.0,,7.0,43.0,32.0,RPA_1,3028.0,10.0,131.0,132.0,132.0,192.0,192.0,,3.0,,LAKE,,,2.147,1.431,C000005_064+0.714_065+0.580_N-5,,MT-200/US-93,NI-NHS,4,11,LAKE,11.0,4672.04,2.2,2463.6363636363635,2123.6545454545453,,MT-200/US-93
2023.0,N-5,A,1.737,C000005,A,C000005A,065+0.580,067+0.292,65.062,66.799,24-2-002,,,A,5420.0,14.0,,43.0,248.0,182.0,2.0,,7.0,43.0,32.0,RPA_1,3028.0,10.0,131.0,132.0,132.0,192.0,192.0,,2.0,,LAKE,,BEGIN 2 LANES,2.147,1.431,C000005_065+0.580_067+0.292_N-5,,MT-200/US-93,NI-NHS,4,40,LAKE,40.0,9414.54,8.0,677.5,1176.8175,,MT-200/US-93
2023.0,N-5,A,2.096,C000005,A,C000005A,067+0.292,069+0.440,66.799,68.894,24-2-002,,,A,5420.0,14.0,,43.0,248.0,182.0,2.0,,7.0,43.0,32.0,RPA_1,3028.0,10.0,131.0,132.0,132.0,192.0,192.0,,3.0,,LAKE,,BEGIN 3 LANES,2.147,1.431,C000005_067+0.292_069+0.440_N-5,,MT-200/US-93,NI-NHS,4,25,LAKE,25.0,11360.32,5.0,1084.0,2272.064,,MT-200/US-93
2023.0,N-5,A,4.346,C000005,A,C000005A,069+0.440,073+0.829,68.894,73.24,24-2-002,,,A,5420.0,14.0,,43.0,248.0,182.0,2.0,,7.0,43.0,32.0,RPA_1,3028.0,10.0,131.0,132.0,132.0,192.0,192.0,,2.0,,LAKE,,BEGIN 2 LANES,2.147,1.431,C000005_069+0.440_073+0.829_N-5,,MT-200/US-93,NI-NHS,4,67,LAKE,67.0,23555.32,13.4,404.4776119402985,1757.8597014925372,,MT-200/US-93
2023.0,N-5,A,3.715,C000005,A,C000005A,073+0.829,077+0.565,73.24,76.955,A-074,Yes,,A,4022.75,14.0,,43.0,248.0,182.0,3.0,,10.0,58.0,43.0,RPA_1,3028.0,10.0,131.0,131.0,131.0,191.0,191.0,,2.0,,LAKE,,,2.147,1.431,C000005_073+0.829_077+0.565_N-5,,MT-200/US-93,NI-NHS,4,47,LAKE,47.0,14944.51625,9.4,427.9521276595744,1589.842154255319,,MT-200/US-93
2023.0,N-5,A,3.35,C000005,A,C000005A,077+0.565,080+0.907,76.955,80.305,W-133,Yes,,A,4909.75,14.0,,47.0,585.0,275.0,3.0,,9.0,113.0,53.0,RPA_1,3093.0,18.0,135.0,177.0,177.0,251.0,251.0,,2.0,,LAKE,JCT P-36 AT ELMO,JCT P-36 AT ELMO,7.289,1.166,C000005_077+0.565_080+0.907_N-5,,MT-200/US-93,NI-NHS,4,35,LAKE,35.0,16447.662500000002,7.0,701.3928571428571,2349.6660714285717,,MT-200/US-93
2023.0,N-5,A,0.281,C000005,A,C000005A,080+0.907,081+0.167,80.305,80.586,W-133,Yes,,A,4909.75,14.0,,47.0,585.0,275.0,3.0,,9.0,113.0,53.0,RPA_1,3093.0,18.0,135.0,177.0,177.0,251.0,251.0,,3.0,,LAKE,,BEGIN 3 LANES,7.289,1.166,C000005_080+0.907_081+0.167_N-5,,MT-200/US-93,NI-NHS,4,3,LAKE,3.0,1379.63975,0.6,8182.916666666667,2299.3995833333333,,MT-200/US-93
2023.0,N-5,A,0.353,C000005,A,C000005A,081+0.167,081+0.520,80.586,80.938,W-133,Yes,,A,4909.75,14.0,,47.0,585.0,275.0,3.0,,9.0,113.0,53.0,RPA_1,3093.0,18.0,135.0,177.0,177.0,251.0,251.0,,4.0,,LAKE,,BEGIN 4 LANES,7.289,1.166,C000005_081+0.167_081+0.520_N-5,,MT-200/US-93,NI-NHS,4,7,LAKE,7.0,1733.14175,1.4,3506.964285714286,1237.9583928571428,,MT-200/US-93
2023.0,N-5,A,0.237,C000005,A,C000005A,081+0.520,081+0.757,80.938,81.175,W-133,Yes,,A,4909.75,14.0,,47.0,585.0,275.0,3.0,,9.0,113.0,53.0,RPA_1,3093.0,18.0,135.0,177.0,177.0,251.0,251.0,,3.0,,LAKE,,BEGIN 3 LANES,7.289,1.166,C000005_081+0.520_081+0.757_N-5,,MT-200/US-93,NI-NHS,4,6,LAKE,6.0,1163.61075,1.2,4091.4583333333335,969.675625,,MT-200/US-93
2023.0,N-5,A,1.08,C000005,A,C000005A,081+0.757,082+0.826,81.175,82.256,W-133,Yes,,A,4909.75,14.0,,47.0,585.0,275.0,3.0,,9.0,113.0,53.0,RPA_1,3093.0,18.0,135.0,177.0,177.0,251.0,251.0,,2.0,,LAKE,,BEGIN 2 LANES,7.289,1.166,C000005_081+0.757_082+0.826_N-5,,MT-200/US-93,NI-NHS,4,16,LAKE,16.0,5302.530000000001,3.2,1534.296875,1657.040625,,MT-200/US-93
2023.0,N-5,A,1.082,C000005,A,C000005A,082+0.826,083+0.885,82.256,83.338,24-2-005,,,A,5795.5,14.0,,47.0,585.0,275.0,2.0,,7.0,89.0,42.0,RPA_1,3093.0,18.0,135.0,195.0,195.0,285.0,285.0,,2.0,,LAKE,JCT S-352 AT DAYTON,JCT S-352 AT DAYTON,7.289,1.166,C000005_082+0.826_083+0.885_N-5,,MT-200/US-93,NI-NHS,4,15,LAKE,15.0,6270.731000000001,3.0,1931.8333333333333,2090.2436666666667,,MT-200/US-93
2023.0,N-5,A,0.625,C000005,A,C000005A,083+0.885,084+0.551,83.338,83.963,24-2-005,,,A,5795.5,14.0,,47.0,585.0,275.0,2.0,,7.0,89.0,42.0,RPA_1,3093.0,18.0,135.0,195.0,195.0,285.0,285.0,,3.0,,LAKE,,BEGIN 3 LANES,7.289,1.166,C000005_083+0.885_084+0.551_N-5,,MT-200/US-93,NI-NHS,4,9,LAKE,9.0,3622.1875,1.8,3219.722222222222,2012.326388888889,,MT-200/US-93
2023.0,N-5,A,2.426,C000005,A,C000005A,084+0.551,086+0.880,83.963,86.389,24-2-005,,,A,5795.5,14.0,,47.0,585.0,275.0,2.0,,7.0,89.0,42.0,RPA_1,3093.0,18.0,135.0,195.0,195.0,285.0,285.0,,2.0,,LAKE,,BEGIN 2 LANES,7.289,1.166,C000005_084+0.551_086+0.880_N-5,,MT-200/US-93,NI-NHS,4,46,LAKE,46.0,14059.883000000002,9.2,629.9456521739131,1528.2481521739132,,MT-200/US-93
2023.0,N-5,A,0.528,C000005,A,C000005A,086+0.880,087+0.407,86.389,86.917,24-2-005,,,A,5795.5,14.0,,47.0,585.0,275.0,2.0,,7.0,89.0,42.0,RPA_1,3093.0,18.0,135.0,195.0,195.0,285.0,285.0,,3.0,,LAKE,,BEGIN 3 LANES,7.289,1.166,C000005_086+0.880_087+0.407_N-5,,MT-200/US-93,NI-NHS,4,7,LAKE,7.0,3060.0240000000003,1.4,4139.642857142858,2185.7314285714288,,MT-200/US-93
2023.0,N-5,A,0.234,C000005,A,C000005A,087+0.407,087+0.640,86.917,87.151,24-2-005,,,A,5795.5,14.0,,47.0,585.0,275.0,2.0,,7.0,89.0,42.0,RPA_1,3093.0,18.0,135.0,195.0,195.0,285.0,285.0,,2.0,,LAKE,,BEGIN 2 LANES,7.289,1.166,C000005_087+0.407_087+0.640_N-5,,MT-200/US-93,NI-NHS,4,2,LAKE,2.0,1356.1470000000002,0.4,14488.75,3390.3675000000003,,MT-200/US-93
2023.0,N-5,A,1.896,C000005,A,C000005A,087+0.640,089+0.578,87.151,89.047,24-2-006,,,A,6212.25,14.0,,47.0,585.0,275.0,2.0,,6.0,78.0,37.0,RPA_1,3093.0,18.0,135.0,196.0,196.0,285.0,285.0,,2.0,,LAKE,,,7.289,1.166,C000005_087+0.640_089+0.578_N-5,,MT-200/US-93,NI-NHS,4,23,LAKE,23.0,11778.426,4.6,1350.4891304347827,2560.527391304348,,MT-200/US-93
2023.0,N-5,A,1.39,C000005,A,C000005A,089+0.578,090+0.970,89.047,90.437,24-2-006,,,A,6212.25,14.0,,47.0,585.0,275.0,2.0,,6.0,78.0,37.0,RPA_1,3093.0,18.0,135.0,196.0,196.0,285.0,285.0,,3.0,,LAKE,,BEGIN 3 LANES,7.289,1.166,C000005_089+0.578_090+0.970_N-5,,MT-200/US-93,NI-NHS,4,14,LAKE,14.0,8635.0275,2.8,2218.660714285714,3083.9383928571433,,MT-200/US-93
2023.0,N-5,A,2.353,C000005,A,C000005A,090+0.970,093+0.347,90.437,92.79,24-2-006,,,A,6212.25,14.0,,47.0,585.0,275.0,2.0,,6.0,78.0,37.0,RPA_1,3093.0,18.0,135.0,196.0,196.0,285.0,285.0,,2.0,,LAKE,,BEGIN 2 LANES,7.289,1.166,C000005_090+0.970_093+0.347_N-5,,MT-200/US-93,NI-NHS,4,47,LAKE,47.0,14617.424250000002,9.4,660.8776595744681,1555.0451329787236,,MT-200/US-93
2023.0,N-5,A,0.181,C000005,A,C000005A,093+0.347,093+0.528,92.79,92.971,15-7-002,,,E,6284.25,14.0,,47.0,585.0,275.0,2.0,,8.0,94.0,44.0,RPA_1,3093.0,18.0,135.0,194.0,194.0,284.0,284.0,,2.0,,LAKE,,,7.289,1.166,C000005_093+0.347_093+0.528_N-5,,MT-200/US-93,NI-NHS,4,6,LAKE,6.0,1137.44925,1.2,5236.875,947.874375,,MT-200/US-93
2023.0,N-5,A,4.28,C000005,A,C000005A,093+0.528,097+0.787,92.971,97.251,15-7-002,,,E,6284.25,14.0,,47.0,585.0,275.0,2.0,,8.0,94.0,44.0,RPA_1,3093.0,18.0,135.0,194.0,194.0,284.0,284.0,,2.0,,FLATHEAD,,,7.289,1.166,C000005_093+0.528_097+0.787_N-5,,MT-200/US-93,NI-NHS,4,85,FLATHEAD,85.0,26896.59,17.0,369.6617647058824,1582.1523529411766,,MT-200/US-93
2023.0,N-5,A,4.885,C000005,A,C000005A,097+0.787,102+0.688,97.251,102.136,15-7-014,,,E,9602.0,14.0,,47.0,585.0,275.0,1.0,,5.0,61.0,29.0,RPA_1,3093.0,18.0,135.0,198.0,198.0,287.0,287.0,,2.0,,FLATHEAD,,,2.114,2.431,C000005_097+0.787_102+0.688_N-5,,MT-200/US-93,NI-NHS,4,182,FLATHEAD,182.0,46905.77,36.4,263.7912087912088,1288.620054945055,,MT-200/US-93
