YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,N-8,A,0.068,C000008,A,C000008A,000+0.000,000+0.068,0.0,0.068,39-3-006,,,E,2764.25,11.0,,14.0,393.0,262.0,4.0,,5.0,136.0,91.0,RPA_1,3036.0,11.0,106.0,190.0,190.0,280.0,280.0,,3.0,,POWELL,JCT N-88 NEAR GARRISON,ENT N-8A/,10.175,3.86,C000008_000+0.000_000+0.068_N-8,,US-12,NI-NHS,4,0,POWELL,,187.969,0.0,,,,US-12
2023.0,N-8,A,3.634,C000008,A,C000008A,000+0.068,003+0.819,0.068,3.702,39-3-006,,,E,2764.25,11.0,,14.0,393.0,262.0,4.0,,5.0,136.0,91.0,RPA_1,3036.0,11.0,106.0,190.0,190.0,280.0,280.0,,2.0,,POWELL,,BEGIN 2 LANES,10.175,3.86,C000008_000+0.068_003+0.819_N-8,,US-12,NI-NHS,4,7,POWELL,7.0,10045.2845,1.4,1974.4642857142856,7175.203214285714,,US-12
2023.0,N-8,A,9.076,C000008,A,C000008A,003+0.819,012+0.902,3.702,12.778,39-3-007,,,E,3178.25,11.0,,14.0,393.0,262.0,3.0,,4.0,122.0,81.0,RPA_1,3036.0,11.0,106.0,191.0,191.0,280.0,280.0,,2.0,,POWELL,,,10.175,3.86,C000008_003+0.819_012+0.902_N-8,,US-12,NI-NHS,4,76,POWELL,76.0,28845.797,15.2,209.0953947368421,1897.749802631579,,US-12
2023.0,N-8,A,0.118,C000008,A,C000008A,012+0.902,013+0.035,12.778,12.896,39-3-007,,,E,3178.25,11.0,,14.0,393.0,262.0,3.0,,4.0,122.0,81.0,RPA_1,3036.0,11.0,106.0,191.0,191.0,280.0,280.0,,3.0,,POWELL,,BEGIN 3 LANES,10.175,3.86,C000008_012+0.902_013+0.035_N-8,,US-12,NI-NHS,4,3,POWELL,3.0,375.0335,0.6,5297.083333333334,625.0558333333333,,US-12
2023.0,N-8,A,0.11,C000008,A,C000008A,013+0.035,013+0.145,12.896,13.006,39-3-008,,,E,2905.25,15.0,,27.0,231.0,169.0,5.0,,9.0,80.0,59.0,RPA_1,3037.0,13.0,116.0,111.0,111.0,164.0,164.0,,3.0,,POWELL,JCT P-41 AT AVON,JCT P-41 AT AVON,3.438,2.813,C000008_013+0.035_013+0.145_N-8,,US-12,NI-NHS,4,3,POWELL,3.0,319.5775,0.6,4842.083333333334,532.6291666666667,,US-12
2023.0,N-8,A,8.07,C000008,A,C000008A,013+0.145,021+0.164,13.006,21.076,39-3-008,,,E,2905.25,15.0,,27.0,231.0,169.0,5.0,,9.0,80.0,59.0,RPA_1,3037.0,13.0,116.0,111.0,111.0,164.0,164.0,,2.0,,POWELL,,BEGIN 2 LANES,3.438,2.813,C000008_013+0.145_021+0.164_N-8,,US-12,NI-NHS,4,35,POWELL,35.0,23445.3675,7.0,415.0357142857143,3349.3382142857145,,US-12
2023.0,N-8,A,2.063,C000008,A,C000008A,021+0.164,023+0.270,21.076,23.139,25-6-001,,,E,3178.0,17.0,,29.0,251.0,184.0,5.0,,8.0,73.0,54.0,RPA_3,3037.0,13.0,116.0,121.0,121.0,178.0,178.0,,2.0,,POWELL,,,3.438,2.813,C000008_021+0.164_023+0.270_N-8,,US-12,NI-NHS,4,14,POWELL,14.0,6556.214000000001,2.8,1135.0,2341.505000000001,,US-12
2023.0,N-8,A,4.343,C000008,A,C000008A,023+0.270,027+0.613,23.139,27.482,25-6-001,,,E,3178.0,17.0,,29.0,251.0,184.0,5.0,,8.0,73.0,54.0,RPA_3,3037.0,13.0,116.0,121.0,121.0,178.0,178.0,,4.0,,POWELL,,BEGIN 4 LANES,3.438,2.813,C000008_023+0.270_027+0.613_N-8,,US-12,NI-NHS,4,32,POWELL,32.0,13802.054,6.4,496.5625,2156.5709374999997,,US-12
2023.0,N-8,A,0.741,C000008,A,C000008A,027+0.613,028+0.372,27.482,28.224,25-6-001,,,E,3295.3333333333335,17.0,,29.0,251.0,184.0,5.0,,8.0,73.0,54.0,RPA_3,3037.0,13.0,116.0,121.0,121.0,178.0,178.0,,4.0,,LEWIS AND CLARK,,,3.438,2.813,C000008_027+0.613_028+0.372_N-8,,US-12,NI-NHS,3,14,POWELL,14.0,2441.842,2.8,1176.904761904762,872.0864285714287,,US-12
2023.0,N-8,A,5.323,C000008,A,C000008A,028+0.372,033+0.589,28.224,33.547,25-6-002,,,E,3540.0,18.0,,31.0,264.0,193.0,5.0,,8.0,71.0,52.0,RPA_3,3037.0,13.0,116.0,127.0,127.0,187.0,187.0,,4.0,,LEWIS AND CLARK,,,3.438,2.813,C000008_028+0.372_033+0.589_N-8,,US-12,NI-NHS,3,66,LEWIS AND CLARK,66.0,18843.42,13.2,268.1818181818182,1427.5318181818184,,US-12
2023.0,N-8,A,3.251,C000008,A,C000008A,033+0.589,036+0.833,33.547,36.798,25-7B-016,,,E,4336.0,21.0,,37.0,316.0,231.0,4.0,,7.0,63.0,46.0,UPA,3037.0,13.0,116.0,154.0,154.0,226.0,226.0,,4.0,,LEWIS AND CLARK,,,3.438,2.813,C000008_033+0.589_036+0.833_N-8,,US-12,NI-NHS,4,29,LEWIS AND CLARK,29.0,14096.336,5.8,747.5862068965517,2430.40275862069,,US-12
2023.0,N-8,A,3.565,C000008,A,C000008A,036+0.833,040+0.344,36.798,40.363,25-7C-004,,,E,6764.25,15.0,,26.0,222.0,162.0,2.0,,4.0,33.0,24.0,UPA,3037.0,13.0,116.0,111.0,111.0,161.0,161.0,,4.0,,LEWIS AND CLARK,,,3.438,2.813,C000008_036+0.833_040+0.344_N-8,,US-12,NI-NHS,4,79,LEWIS AND CLARK,79.0,24114.55125,15.8,428.1170886075949,1526.2374208860758,,US-12
