CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C229284,A,000+0.092,NOT IN CITY LIMITS,GALLATIN,MARCH,2019,THU,469209.30427,170062.84981,,,0.092
C229284,A,000+0.256,BELGRADE,GALLATIN,JULY,2019,FRI,469005.24800,170226.21200,45.7691560996274,-111.185335170049,0.256
C229284,A,000+0.257,BELGRADE,GALLATIN,APRIL,2019,TUE,469003.18400,170226.92600,45.7691560996274,-111.185335170049,0.257
C229284,A,000+0.257,BELGRADE,GALLATIN,OCTOBER,2019,TUE,469003.97800,170226.37000,45.7691560996274,-111.185335170049,0.257
C229284,A,000+0.259,BELGRADE,GALLATIN,DECEMBER,2019,FRI,469001.52189,170229.79450,45.7691560996274,-111.185335170049,0.259
C229284,A,000+0.259,BELGRADE,GALLATIN,JANUARY,2019,MON,469004.84556,170237.87409,,,0.259
C229284,A,000+0.263,NOT IN CITY LIMITS,GALLATIN,MAY,2019,TUE,468994.94920,170232.46399,,,0.263
C229284,A,000+0.264,NOT IN CITY LIMITS,GALLATIN,AUGUST,2019,FRI,468993.90200,170232.44047,,,0.264
C229284,A,000+0.264,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2019,MON,468993.73933,170234.12046,,,0.264
C229284,A,000+0.267,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2019,MON,468991.02193,170237.16018,45.7691560996274,-111.185335170049,0.267
C229284,A,000+0.269,BELGRADE,GALLATIN,JANUARY,2019,TUE,468987.78448,170238.07663,45.7691560996274,-111.185335170049,0.269
