CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C066851,A,000+0.000,GREAT FALLS,CASCADE,AUGUST,2019,MON,464088.62100,365295.64560,47.5233684041531,-111.305874250022,0.0
C066851,A,000+0.000,GREAT FALLS,CASCADE,JANUARY,2019,SAT,464088.62100,365295.64560,47.5233684041531,-111.305874250022,0.0
C066851,A,000+0.000,GREAT FALLS,CASCADE,MAY,2019,MON,464088.62100,365295.64560,47.5233684041531,-111.305874250022,0.0
C066851,A,000+0.000,GREAT FALLS,CASCADE,OCTOBER,2019,WED,464088.62100,365295.64560,47.5233684041531,-111.305874250022,0.0
C066851,A,000+0.090,GREAT FALLS,CASCADE,JANUARY,2019,WED,464105.55300,365437.21600,47.5245956997954,-111.305733199414,0.09
C066851,A,000+0.117,GREAT FALLS,CASCADE,MAY,2019,SAT,464114.79400,365478.92900,,,0.117
