CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C008111,A,000+0.018,MISSOULA,MISSOULA,AUGUST,2019,TUE,257582.70300,301074.03700,,,0.018
C008111,A,000+0.037,MISSOULA,MISSOULA,JUNE,2019,THU,257596.76200,301102.36000,,,0.037
C008111,A,000+0.057,MISSOULA,MISSOULA,MAY,2019,FRI,257611.23800,301129.91500,46.8716265429978,-113.996147101265,0.057
C008111,A,000+0.154,MISSOULA,MISSOULA,JULY,2019,TUE,257681.28500,301269.42700,,,0.154
C008111,A,000+0.165,MISSOULA,MISSOULA,JANUARY,2019,SUN,257689.65000,301286.30900,,,0.165
C008111,A,000+0.234,MISSOULA,MISSOULA,APRIL,2019,TUE,257739.24400,301384.95500,,,0.234
C008111,A,000+0.253,MISSOULA,MISSOULA,APRIL,2019,MON,257753.29600,301412.64300,,,0.253
