CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C032003,A,003+0.309,NOT IN CITY LIMITS,MISSOULA,JUNE,2019,SAT,225958.00330,324812.42601,,,3.309
C032003,A,004+0.545,NOT IN CITY LIMITS,MISSOULA,JULY,2019,SAT,225300.31167,326543.27067,,,4.545
C032003,A,006+0.682,NOT IN CITY LIMITS,MISSOULA,JULY,2019,SAT,222967.77819,328882.50297,47.1021020375189,-114.473142447312,6.682
C032003,A,007+0.741,NOT IN CITY LIMITS,MISSOULA,AUGUST,2019,THU,222080.30702,330087.17527,47.112304864312399,-114.48579457475699,7.741
C032003,A,010+0.219,NOT IN CITY LIMITS,MISSOULA,APRIL,2019,TUE,219746.81071,333205.75571,,,10.219
