CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C066847,A,000+0.007,GREAT FALLS,CASCADE,FEBRUARY,2019,THU,468933.00800,364372.88100,47.5160457458446,-111.241397388311,0.007
C066847,A,001+0.204,GREAT FALLS,CASCADE,DECEMBER,2019,SUN,470856.61094,364391.39379,47.5166008166944,-111.21579672191,1.204
C066847,A,001+0.204,GREAT FALLS,CASCADE,NOVEMBER,2019,MON,470856.61094,364391.39379,47.5166008166944,-111.21579672191,1.204
