CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000084,A,000+0.283,NOT IN CITY LIMITS,MADISON,AUGUST,2019,WED,429423.69793,149362.76111,,,0.283
C000084,A,000+0.911,NOT IN CITY LIMITS,MADISON,SEPTEMBER,2019,SAT,430100.91944,150086.29104,,,0.911
C000084,A,000+1.023,NOT IN CITY LIMITS,MADISON,JANUARY,2019,SAT,430281.45355,150088.79134,,,1.023
C000084,A,001+0.523,NOT IN CITY LIMITS,MADISON,JUNE,2019,FRI,430957.48536,150579.86534,,,1.5230000000000001
C000084,A,001+0.557,NOT IN CITY LIMITS,MADISON,DECEMBER,2019,FRI,431009.85179,150596.87557,,,1.557
C000084,A,001+0.995,NOT IN CITY LIMITS,MADISON,OCTOBER,2019,SAT,431663.69418,150857.46560,,,1.995
C000084,A,002+0.927,NOT IN CITY LIMITS,MADISON,MARCH,2019,THU,433156.90570,151031.53865,,,2.927
C000084,A,002+0.946,NOT IN CITY LIMITS,MADISON,JULY,2019,FRI,433183.53288,151046.34465,,,2.9459999999999997
C000084,A,006+0.636,NOT IN CITY LIMITS,MADISON,SEPTEMBER,2019,TUE,438253.64431,151206.11999,,,6.636
C000084,A,006+0.649,NOT IN CITY LIMITS,MADISON,MAY,2019,TUE,438273.94498,151221.00758,,,6.649
C000084,A,006+0.705,NOT IN CITY LIMITS,MADISON,JULY,2019,SUN,438362.98399,151227.95505,,,6.705
C000084,A,006+0.735,NOT IN CITY LIMITS,MADISON,FEBRUARY,2019,FRI,438408.98622,151239.21084,,,6.735
C000084,A,006+0.768,NOT IN CITY LIMITS,MADISON,JULY,2019,TUE,438442.40417,151280.70796,,,6.768
C000084,A,006+0.892,NOT IN CITY LIMITS,MADISON,JANUARY,2019,WED,438491.54800,151470.60300,,,6.892
C000084,A,007+0.157,NOT IN CITY LIMITS,MADISON,MARCH,2019,FRI,438371.82717,151844.63078,,,7.157
C000084,A,008+0.000,NOT IN CITY LIMITS,MADISON,NOVEMBER,2019,MON,438401.17917,153067.04133,,,8.0
C000084,A,008+0.164,ENNIS,MADISON,AUGUST,2019,SUN,438627.13204,153202.49970,45.609217575195,-111.569568732096,8.164
C000084,A,009+0.489,NOT IN CITY LIMITS,MADISON,AUGUST,2019,FRI,440250.02649,154528.72890,,,9.489
C000084,A,009+0.594,NOT IN CITY LIMITS,MADISON,MAY,2019,WED,440361.69533,154654.75270,,,9.594
