CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C048245,A,000+0.494,NOT IN CITY LIMITS,STILLWATER,NOVEMBER,2019,WED,620409.59386,153905.78293,,,0.494
C048245,A,001+0.512,NOT IN CITY LIMITS,STILLWATER,JUNE,2019,FRI,622044.50288,153716.47006,,,1.512
C048245,A,005+0.461,NOT IN CITY LIMITS,STILLWATER,APRIL,2019,TUE,627004.35077,150490.37212,,,5.461
C048245,A,017+0.238,NOT IN CITY LIMITS,STILLWATER,OCTOBER,2019,TUE,644893.92836,153712.44522,,,17.238
C048245,A,017+0.653,NOT IN CITY LIMITS,STILLWATER,SEPTEMBER,2019,MON,645526.88548,153928.86301,,,17.653
C048245,A,017+0.672,NOT IN CITY LIMITS,STILLWATER,SEPTEMBER,2019,THU,645547.20417,153955.63762,,,17.672
